?,
12,-30,2,-11,-6,-13,7,-17,
2,-11,-13,-22,-9,-17,10,-5,
6,-18,-8,-8,-6,-30,-3,-4,
16,-22,3,-15,-12,-19,5,-12,
1,-29,-16,-13,-9,-12,-5,-16,
9,-29,-13,-11,-20,-17,12,-12,
12,-30,-7,-12,-26,-25,10,-12,
20,-34,-11,-18,-13,-14,13,-15,
-9,-32,-8,-1,-14,-21,1,-3,
23,-44,-33,-1,-3,-9,11,-11,
12,-23,-19,7,1,-8,2,-7,
1,
6,35,7,7,-6,3,-12,-1,
0,47,1,-1,-6,1,-16,4,
-6,44,5,-4,3,-4,-9,12,
9,45,-4,10,-10,7,1,-10,
-2,55,23,-12,7,-3,-16,5,
-2,56,11,-5,-1,4,-16,4,
15,36,9,-15,3,-7,-9,-18,
-14,46,7,0,-6,-5,-6,2,
-16,51,0,5,6,-14,-4,-11,
-7,45,7,3,-3,-2,-15,-8,
6,31,0,-12,-7,-18,1,0,
-19,36,17,6,7,-13,3,-10,
-3,51,11,-2,-7,1,-15,0,
-9,63,-7,-2,-9,-8,-7,-5,
-18,55,6,-9,8,-17,-5,-5,
-12,38,5,6,-1,-5,-16,-4,
2,
43,18,-4,-10,-5,-2,-11,-14,
36,6,-17,-18,-14,1,-4,-9,
53,0,-24,-19,-8,-3,1,-1,
57,2,-27,-23,1,-2,-1,1,
56,3,-27,-18,-2,10,-1,-2,
36,15,-21,-10,-4,-8,-17,-13,
44,5,-22,-12,-13,-16,-14,-7,
54,10,-32,-24,0,-5,-3,1,
42,7,-17,-13,0,-8,-15,-3,
48,6,-18,-6,-5,-3,-12,-1,
47,-3,-36,-13,-3,-4,4,2,
41,7,-17,-16,-10,-4,1,10,
39,9,-20,-16,0,3,4,3,
45,9,-23,-19,-18,-2,3,-7,
47,7,-24,-24,-9,-3,-10,-12,
48,24,-1,-11,-10,-1,-4,-9,
3,
-19,20,1,-32,7,-22,-6,6,
9,4,-28,-11,-13,-4,-4,2,
-19,-8,-12,15,6,4,13,-10,
-8,14,-16,5,-16,-18,7,-8,
19,-18,-6,-9,-17,11,-23,8,
1,6,-4,-14,-5,-14,3,-8,
-7,19,7,-25,-8,-23,-8,-9,
-24,16,7,-20,5,-19,0,-7,
-7,17,-2,-36,-15,-32,-18,-1,
3,30,4,-28,3,-17,-6,-22,
-12,27,-1,-28,-8,-6,4,-4,
-1,17,0,-38,-3,-27,-13,-4,
-19,10,-2,-38,-2,-21,6,6,
-6,30,-5,-22,-4,-24,-2,-10,
-13,24,-8,-28,-11,-17,-12,1,
17,23,18,-26,-6,-30,-23,-12,
4,
60,-17,-15,-10,-12,-7,-6,-3,
25,7,-48,-1,-14,12,-3,-6,
28,4,-36,-5,-15,-6,-6,-7,
36,23,-44,-12,-22,-5,-12,-11,
28,2,-21,-2,-13,-7,1,-1,
26,-4,-36,-1,-8,8,6,1,
42,13,-41,2,-6,2,5,4,
30,8,-31,9,-6,2,-8,-12,
46,18,-30,-9,-13,-1,-3,-6,
35,-1,-29,-9,-13,-1,-1,-4,
29,3,-24,-14,-7,-5,6,-6,
37,10,-27,-1,-14,0,-5,-1,
32,25,-43,-22,-33,-1,1,-7,
38,4,-18,-27,-25,-4,4,4,
36,11,-10,-24,-36,-21,-6,3,
35,9,-14,-24,-24,-17,-8,-1,
5,
2,-19,5,-7,-7,-19,0,1,
2,-19,5,-24,-14,-11,-3,-4,
-22,-17,1,-13,-19,-17,1,11,
-26,-21,3,0,-19,-2,4,-9,
-26,-32,9,1,3,-14,0,-9,
2,-5,23,-6,-5,-21,-4,-10,
10,2,-1,-12,14,1,15,0,
16,10,8,1,-22,-9,-1,-8,
24,-7,4,-17,4,-16,0,6,
39,-4,4,-28,13,-2,-2,7,
20,-16,10,-14,-16,-11,18,-9,
44,-34,-15,-16,-6,-13,9,-9,
36,-33,-18,4,-3,-25,13,2,
26,-31,-10,-5,-17,-14,1,-14,
24,-35,-10,-6,-9,-4,3,-17,
14,-14,-5,14,2,-4,5,1,
6,
-39,13,-16,-2,-4,1,3,5,
-29,12,-14,-6,-8,-19,2,-5,
-29,29,-11,-1,-9,-1,-7,-9,
-27,12,-20,-2,-10,-25,-10,-7,
-31,17,-17,-2,-12,-15,-12,-3,
-32,19,-17,-4,2,-4,0,4,
-36,22,-10,1,-8,-2,-2,-2,
-11,42,17,-9,-4,-9,0,-12,
-17,49,9,-12,-5,4,-13,-1,
-22,56,13,-13,3,4,-17,13,
-7,38,14,-18,-3,-13,-7,4,
-7,50,10,-3,-4,2,-11,3,
-8,56,16,0,9,-10,-16,-1,
7,50,16,-1,-4,-5,-14,-5,
-19,65,6,2,6,-5,-20,-8,
-31,40,-5,-1,6,0,-7,13,
7,
17,-37,-32,15,14,-8,-21,-5,
39,-45,-27,1,-2,-18,-15,-11,
2,-30,-11,8,3,-8,-3,0,
-1,-39,-10,17,12,-15,-15,-6,
-10,-34,-13,18,9,-12,-23,-10,
9,-33,-27,9,7,-16,-17,3,
42,-8,6,13,1,-15,-16,-14,
40,-16,-13,0,10,-12,-13,1,
47,-11,-14,-5,11,-22,-18,5,
46,-10,-6,-6,9,-10,-11,9,
39,-6,-11,-3,9,-17,-17,2,
39,4,-8,-5,7,-7,-13,0,
38,0,-13,-2,15,-10,-16,3,
61,-3,-22,-11,8,-12,-16,-15,
50,14,-14,-8,6,-7,-9,-7,
43,-4,-22,-5,17,-2,-5,-2,
8,
-37,-7,-20,-11,-16,2,7,-12,
-30,6,3,-10,-4,-22,-1,-13,
-30,17,-9,-12,-7,-14,-1,4,
-30,22,-2,-12,1,-25,10,-12,
-29,26,-7,-8,-3,-8,-3,-2,
9,39,4,-26,-9,-16,-13,1,
19,15,16,-11,-13,-9,-4,-2,
20,15,12,-12,-10,-16,-3,-2,
16,-4,8,-9,-9,-1,-3,4,
12,-4,4,-19,-13,-6,6,-1,
13,-9,-13,-5,-13,-19,23,8,
11,1,1,-9,-14,-28,14,3,
3,3,-5,-14,-6,-23,3,-5,
2,1,10,-30,-11,-33,-6,-8,
-3,16,2,-23,-19,-28,-8,-8,
11,19,18,-24,-11,-10,-1,9,
9,
12,-51,-22,12,7,-3,-10,-6,
4,-16,-25,-28,-23,3,0,-11,
15,-50,-23,5,-6,-13,3,-5,
2,-35,-29,12,-6,-3,-5,-1,
-4,-19,-29,6,-3,5,2,-3,
51,9,-39,-19,-20,-2,3,-6,
41,8,-40,-2,-3,-3,7,-4,
20,-6,-4,15,-11,-1,0,-8,
11,-11,-7,-14,-7,8,-3,10,
9,-18,1,-10,-7,-11,0,-13,
40,16,-23,-1,-13,-4,4,0,
45,15,-16,-2,-19,-16,-4,5,
40,-8,-20,-10,-16,2,2,3,
28,-1,-24,-3,-15,0,-7,-6,
46,13,-12,-20,-18,-5,4,-1,
33,1,-7,-23,-24,-4,2,2,
5,
-8,-26,18,-26,-20,1,8,-2,
-15,-12,-9,-25,-16,5,13,-8,
-10,-20,-1,-3,-33,-1,0,-8,
-30,-30,4,7,-14,-14,-6,-11,
-37,-14,16,2,-10,-12,-1,-6,
1,0,-9,-12,5,-18,14,0,
-4,-4,0,14,-8,9,3,-12,
15,-11,4,-17,-14,-3,7,-12,
20,11,24,-25,-13,1,5,-9,
5,8,-10,0,2,-6,-21,5,
-2,-1,-3,-22,8,-3,-6,-29,
-4,-18,12,-3,-13,-11,10,6,
2,-2,-4,-12,-4,-12,-4,-9,
12,-24,-1,-4,-6,-13,16,2,
16,-35,-14,3,-10,-13,19,-11,
6,-29,-12,15,-2,-15,13,0,
4,
44,12,-34,-19,-20,-9,-4,-5,
-14,-10,3,4,-8,-13,-17,-10,
1,-5,-16,-18,-6,-4,9,-16,
4,-11,-4,-4,-5,-20,1,-4,
10,-15,-5,-2,-8,-18,4,-19,
34,-7,-21,-2,-8,4,6,-10,
19,-20,5,-10,6,-5,17,-3,
14,-11,-26,-4,-25,28,-2,27,
0,-7,5,-8,-25,-9,25,3,
5,-2,-13,0,-19,-3,10,5,
47,-17,-1,-9,-6,-23,3,-6,
10,-9,5,2,-1,15,9,-17,
29,20,-40,-4,-26,1,-7,-5,
14,5,-32,-1,-29,-1,0,8,
48,7,-24,-23,-20,3,2,7,
39,13,-16,-20,-18,2,4,9,
5,
-31,-30,-5,10,0,4,-4,4,
-4,1,-13,-12,-16,-28,-11,22,
-14,-30,-15,-17,-12,10,-10,6,
-50,-30,-14,1,3,-4,-10,1,
-44,-39,-12,0,4,0,2,-8,
3,-6,3,2,-9,1,-14,32,
-4,-10,-12,-5,14,-1,-4,8,
12,-22,2,-2,-7,-4,-4,7,
2,-3,-1,3,-9,-16,15,-1,
12,11,-4,-6,16,-13,-1,-18,
3,6,-4,-6,-7,-11,-6,-3,
9,-5,-14,-2,-13,-2,-18,-3,
10,-4,0,-6,-9,-10,-6,9,
-3,-18,13,-2,-8,-12,11,-10,
19,-31,-2,-5,6,-11,19,-6,
12,-34,-14,7,3,-7,19,-6,
5,
-10,-27,33,-2,-12,-8,-4,6,
-11,-18,-2,-7,-11,-7,5,-19,
-28,-21,-6,-5,-28,-9,-4,0,
-53,-29,2,-2,-7,-8,19,-3,
21,-15,3,-10,-18,-1,8,-1,
25,6,-17,-9,10,-20,25,-20,
-6,-9,9,-28,1,-7,8,-9,
6,7,7,-7,-32,16,11,-10,
11,0,-15,6,-3,-18,8,-11,
19,-4,-3,-13,-11,11,10,9,
-4,-5,11,-3,-13,6,-10,23,
-13,3,14,3,-15,-5,-10,-10,
-16,13,28,-15,-29,-18,4,2,
18,-39,-19,-9,-11,-16,28,-2,
13,-37,-11,4,-8,-17,17,-7,
14,-19,-12,-2,-3,-14,10,-3,
0,
14,-33,-22,3,4,-13,1,1,
1,-41,-41,5,4,-11,16,-4,
7,-10,6,-1,-22,-22,-4,16,
1,-9,-19,-1,-11,-22,15,-8,
-4,-1,12,-7,-26,-19,8,3,
17,2,-1,6,-20,2,-7,4,
10,-12,2,-15,-3,-18,12,-1,
-1,9,3,-14,-12,-21,20,23,
-6,14,-4,-8,0,-15,3,20,
10,-9,-9,-20,-3,11,3,8,
-1,-2,-5,-8,-19,-15,14,12,
7,-20,19,-6,-17,-12,11,-4,
-5,-17,-11,-4,-22,-12,11,-4,
8,-31,-1,-20,-10,-23,13,-5,
17,-49,-20,10,1,-5,21,5,
11,-37,-17,5,-2,-15,5,7,
0,
10,-28,-15,9,6,-13,7,-1,
27,-7,-18,27,-22,-2,-1,6,
6,-15,-4,-5,2,-19,-4,23,
-1,-3,-19,-9,9,-15,1,7,
-4,23,1,-24,-17,-4,6,-2,
8,-4,-7,-7,-7,5,-11,4,
20,-8,-2,-7,11,-9,1,-6,
13,-10,-7,-5,-9,2,5,-5,
6,3,-31,-8,2,-11,-4,6,
-4,-13,-2,-13,-5,-18,5,-10,
-5,-7,-25,1,-16,11,-8,-10,
-19,-6,-13,-19,-2,5,-9,-8,
13,-34,-15,-4,2,-13,6,-2,
15,-52,-32,6,8,-1,13,1,
5,-42,-13,3,3,-2,12,5,
8,-38,-18,13,9,-6,2,2,
0,
4,-40,-25,7,-4,-13,17,-10,
7,-20,-1,-16,-4,4,-6,0,
3,5,-14,0,-15,3,-9,5,
-12,-11,-16,-5,-10,-3,5,-2,
8,4,1,-8,-34,4,17,-6,
12,-5,-11,-2,7,-32,5,3,
16,-5,17,-6,-17,0,-15,4,
-3,-5,-12,-4,-15,-6,0,-8,
-8,-27,-17,-10,-3,-7,-7,-3,
12,-34,2,-30,-11,-5,14,-12,
17,-46,-10,-19,-10,-18,4,-4,
18,-32,-1,-7,3,-24,-1,-13,
18,-40,-6,-15,-7,-15,16,-6,
5,-17,-16,-25,1,-16,-2,-2,
-2,-33,-6,-13,-9,-11,13,0,
16,-40,-25,8,11,-9,13,3,
4,
36,5,-19,-29,-17,-1,2,2,
38,7,-32,-32,-14,2,4,6,
34,27,-23,6,-13,-12,-7,-13,
23,7,-37,3,-1,7,16,2,
53,8,-24,-14,-5,-9,10,-8,
37,13,-45,6,-1,5,8,3,
26,-2,-12,7,2,8,-2,-9,
56,3,-26,6,-12,4,-1,0,
47,9,-19,1,-8,-2,-4,-3,
42,16,-14,-2,-7,-1,1,-5,
58,6,-8,0,-7,0,5,-5,
16,-3,-1,5,-7,3,4,-3,
50,1,-20,-4,-15,0,3,-5,
54,31,-16,-17,-22,-10,4,6,
59,14,-22,-32,-17,13,17,8,
40,17,-7,-16,-10,2,9,8,
